timestamp,message_id,data_bytes,speed,ground_truth
2026-04-04 09:00:09.410304,0x101,118C0B7137005878,44.92,normal
2026-04-04 09:00:09.435524,0x200,19850C034B014C78,65.33,normal
2026-04-04 09:00:09.453751,0x100,0A520A0355015279,26.42,normal
2026-04-04 09:00:09.467866,0x201,22A0052602014B7B,88.64,normal
2026-04-04 09:00:09.479946,0x200,11300C2106003E7B,44.0,normal
2026-04-04 09:00:09.508215,0x100,2E6B04230F015A7C,118.83,normal
2026-04-04 09:00:09.531003,0x102,03ED08E95101687F,10.05,normal
2026-04-04 09:00:09.536443,0x100,316F07573701437E,126.55,normal
2026-04-04 09:00:09.549555,0x200,2D4D056B3C016B7F,115.97,normal
2026-04-04 09:00:09.574318,0x101,1A190D4824014781,66.81,normal
2026-04-04 09:00:09.581156,0x101,26E807A401005182,99.6,normal
2026-04-04 09:00:09.611916,0x200,308A09DF51005F82,124.26,normal
2026-04-04 09:00:09.621028,0x102,21000C3C18003E85,84.48,normal
2026-04-04 09:00:09.634972,0x102,16A303DF11006586,57.95,normal
2026-04-04 09:00:09.676999,0x101,32D50A0401006A86,130.14,normal
2026-04-04 09:00:09.720077,0x100,29BA0C8361006986,106.82,normal
2026-04-04 09:00:09.763905,0x200,04E203A555005A87,12.5,normal
2026-04-04 09:00:09.793494,0x102,1F4609980F01608A,80.06,normal
2026-04-04 09:00:09.801495,0x201,351009E52F01558A,135.84,normal
2026-04-04 09:00:09.818984,0x301,253B030D2501448B,95.31,normal
2026-04-04 09:00:09.832767,0x102,338C09DB4A00468D,131.96,normal
2026-04-04 09:00:09.872149,0x101,2E940D7818015A8D,119.24,normal
2026-04-04 09:00:09.914216,0x101,25E50B8A6301438E,97.01,normal
2026-04-04 09:00:09.922752,0x200,153C06F90700538E,54.36,normal
2026-04-04 09:00:09.957903,0x101,1253031555015690,46.91,normal
2026-04-04 09:00:09.996612,0x102,341D062B41004192,133.42,normal
2026-04-04 09:00:10.037016,0x102,07BE066F0F005E93,19.83,normal
2026-04-04 09:00:10.043911,0x101,07A5059A2C015093,19.57,normal
2026-04-04 09:00:10.069786,0x101,01C10C1A3E004E94,4.49,normal
2026-04-04 09:00:10.100839,0x100,00C108EA19005294,1.93,normal
2026-04-04 09:00:10.121602,0x201,179D0E5035005996,60.45,normal
2026-04-04 09:00:10.127476,0x102,12DC0E692A014198,48.28,normal
2026-04-04 09:00:10.163788,0x300,012110213C006297,2.89,normal
2026-04-04 09:00:10.180181,0x201,2786066B5D016D99,101.18,normal
2026-04-04 09:00:10.186875,0x102,1DEA0A100E014C9B,76.58,normal
2026-04-04 09:00:10.231380,0x100,18BF042455014C9A,63.35,normal
2026-04-04 09:00:10.255572,0x301,181D02FD0D003E9C,61.73,normal
2026-04-04 09:00:10.298389,0x101,1B90035C0901519D,70.57,normal
2026-04-04 09:00:10.340593,0x102,351C100C1A01559F,135.96,normal
2026-04-04 09:00:10.379974,0x102,0F49086356014FA0,39.13,normal
2026-04-04 09:00:10.406203,0x301,09780C651E003DA0,24.24,normal
2026-04-04 09:00:10.426877,0x101,2530090E12015DA1,95.2,normal
2026-04-04 09:00:10.442416,0x101,131406E2480053A2,48.84,normal
2026-04-04 09:00:10.461868,0x300,1D0A065E150069A2,74.35,normal
2026-04-04 09:00:10.480574,0x100,1B0B0A4D0C0147A3,69.24,normal
2026-04-04 09:00:10.515458,0x100,2C210F205E005AA4,112.97,normal
2026-04-04 09:00:10.548873,0x201,3E0D096A220144A6,158.85,normal
2026-04-04 09:00:10.574639,0x102,09BB08E03D003CA8,24.91,normal
2026-04-04 09:00:10.616746,0x101,022A0FA60A0148A8,5.54,normal
2026-04-04 09:00:10.632702,0x100,0F47067713014EA8,39.11,normal
2026-04-04 09:00:10.653109,0x101,11EF073409013DAA,45.91,normal
2026-04-04 09:00:10.666194,0x201,3DED07895D0055AB,158.53,normal
2026-04-04 09:00:10.692467,0x101,2A5303AA4D0166AC,108.35,normal
2026-04-04 09:00:10.733287,0x102,29F00C7F51014BAE,107.36,normal
2026-04-04 09:00:10.775457,0x100,365F08D34D0040AD,139.2,normal
2026-04-04 09:00:10.806706,0x100,2A1F0CD750015AAE,107.83,normal
2026-04-04 09:00:10.845980,0x100,0F17101D29013EAF,38.63,normal
2026-04-04 09:00:10.868909,0x101,157A0E5C2A0067B1,54.98,normal
2026-04-04 09:00:10.884722,0x300,15A20D15210155B1,55.38,normal
2026-04-04 09:00:10.906432,0x101,1B7E03690F014DB3,70.38,normal
2026-04-04 09:00:10.934064,0x102,2D0F0FED19016CB5,115.35,normal
2026-04-04 09:00:10.970453,0x301,2A9005010E0156B5,108.96,normal
2026-04-04 09:00:10.982252,0x201,2483070F1A006AB6,93.47,normal
2026-04-04 09:00:10.991859,0x200,2D11064A050059B6,115.37,normal
2026-04-04 09:00:11.029495,0x100,1C0206C41A005DB7,71.71,normal
2026-04-04 09:00:11.039242,0x300,2D6F064512004CB8,116.31,normal
2026-04-04 09:00:11.067748,0x201,1BA9092C0F0141BA,70.82,normal
2026-04-04 09:00:11.112738,0x102,2FB7064030016ABC,122.15,normal
2026-04-04 09:00:11.121249,0x100,32D70BAF5F004BBB,130.15,normal
2026-04-04 09:00:11.140455,0x102,16C206F1130168BE,58.26,normal
2026-04-04 09:00:11.155588,0x201,04320AD003005CBE,10.74,normal
2026-04-04 09:00:11.174148,0x200,05E00DA85F0161BE,15.04,normal
2026-04-04 09:00:11.214199,0x100,11820F91250156BF,44.82,normal
2026-04-04 09:00:11.231074,0x100,142C0A2919014FC0,51.64,normal
2026-04-04 09:00:11.243952,0x101,2249073E27004DC2,87.77,normal
2026-04-04 09:00:11.270308,0x201,17AE06B23B006CC3,60.62,normal
2026-04-04 09:00:11.296187,0x300,284E078A050151C3,103.18,normal
2026-04-04 09:00:11.329120,0x301,174702FD090058C5,59.59,normal
2026-04-04 09:00:11.339183,0x201,1FBB03D7490167C6,81.23,normal
2026-04-04 09:00:11.369341,0x200,2F290ACF550167C6,120.73,normal
2026-04-04 09:00:11.375798,0x200,0D8404DD56015CC7,34.6,normal
2026-04-04 09:00:11.397607,0x100,128A0C5D470046C8,47.46,normal
2026-04-04 09:00:11.406350,0x300,26CF03DF14004AC9,99.35,normal
2026-04-04 09:00:11.450233,0x201,262805AB1F014ACB,97.68,normal
2026-04-04 09:00:11.456814,0x201,02B30F06000160CC,6.91,normal
2026-04-04 09:00:11.499769,0x201,1D790604310151CD,75.46,normal
2026-04-04 09:00:11.517755,0x102,179406BC3C0168CF,60.36,normal
2026-04-04 09:00:11.562555,0x100,150A02C612014DCE,53.86,normal
2026-04-04 09:00:11.579054,0x100,29C90E01320169CF,106.97,normal
2026-04-04 09:00:11.585358,0x100,160E0CEE080049D0,56.46,normal
2026-04-04 09:00:11.629799,0x101,0AD6048D390054D2,27.74,normal
2026-04-04 09:00:11.658016,0x101,2D3706EE0D0151D3,115.75,normal
2026-04-04 09:00:11.690607,0x300,12C40A5439013FD3,48.04,normal
2026-04-04 09:00:11.702420,0x100,27CE0FB31D0060D4,101.9,normal
2026-04-04 09:00:11.710075,0x300,2A6E03C308003DD5,108.62,normal
2026-04-04 09:00:11.717327,0x300,0BEB092A370151D6,30.51,normal
2026-04-04 09:00:11.754148,0x102,1B610EE4630043D9,70.09,normal
2026-04-04 09:00:11.792376,0x100,1A1F041359005DD8,66.87,normal
2026-04-04 09:00:11.824785,0x101,16E40392250056DA,58.6,normal
2026-04-04 09:00:11.848274,0x101,10B50D3419014EDB,42.77,normal
2026-04-04 09:00:11.859272,0x300,1E940A960D005EDB,78.28,normal
2026-04-04 09:00:11.898178,0x101,083C0A8900003EDD,21.08,normal
2026-04-04 09:00:11.933668,0x301,024707524B003FDE,5.83,normal
2026-04-04 09:00:11.962354,0x201,16730A68010059DF,57.47,normal
2026-04-04 09:00:12.007003,0x101,0A5D099F0C0057E0,26.53,normal
2026-04-04 09:00:12.035861,0x201,2F1109215A0064E1,120.49,normal
2026-04-04 09:00:12.050752,0x200,12970EAA21016AE1,47.59,normal
2026-04-04 09:00:12.083028,0x301,152C056D360154E3,54.2,normal
2026-04-04 09:00:12.092319,0x101,1CDB049B06016AE4,73.87,normal
2026-04-04 09:00:12.102273,0x100,29DA0E30090069E4,107.14,normal
2026-04-04 09:00:12.136301,0x100,25D60E4C3F0061E5,96.86,normal
2026-04-04 09:00:12.174429,0x201,24A3092320015EE7,93.79,normal
2026-04-04 09:00:12.217708,0x200,298608602C0161E7,106.3,normal
2026-04-04 09:00:12.262614,0x100,0B120C2E360054E8,28.34,normal
2026-04-04 09:00:12.290477,0x100,161C0E5C3A0159E9,56.6,normal
2026-04-04 09:00:12.321771,0x201,281906A34F015BEB,102.65,normal
2026-04-04 09:00:12.348271,0x200,0653042A1B0156EB,16.19,normal
2026-04-04 09:00:12.388190,0x200,05A7082F3B0047EC,14.47,normal
2026-04-04 09:00:12.422551,0x201,25170FDE3B004CEE,94.95,normal
2026-04-04 09:00:12.445401,0x300,24BB07CA34004EEE,94.03,normal
2026-04-04 09:00:12.452416,0x100,0A8E04EE25016BEF,27.02,normal
2026-04-04 09:00:12.477622,0x101,05C905D2220064F1,14.81,normal
2026-04-04 09:00:12.497956,0x201,322B0A930B015AF2,128.43,normal
2026-04-04 09:00:12.541320,0x102,02C90FF25D0168F4,7.13,normal
2026-04-04 09:00:12.567206,0x200,0D3C0CF1520154F3,33.88,normal
2026-04-04 09:00:12.573561,0x200,3B680988530149F4,152.08,normal
2026-04-04 09:00:12.580694,0x300,2F96038035015CF5,121.82,normal
2026-04-04 09:00:12.604198,0x102,06880635090147F8,16.72,normal
2026-04-04 09:00:12.642663,0x100,0C660F3D370146F7,31.74,normal
2026-04-04 09:00:12.654192,0x200,17010D483F0069F8,58.89,normal
2026-04-04 09:00:12.665231,0x300,2DD40FAF53005BF9,117.32,normal
2026-04-04 09:00:12.695037,0x200,2B2809EF01006BFA,110.48,normal
2026-04-04 09:00:12.723461,0x201,1795073E010155FC,60.37,normal
2026-04-04 09:00:12.748749,0x102,12940E16190056FE,47.56,normal
2026-04-04 09:00:12.768760,0x301,08C80B2620014AFE,22.48,normal
2026-04-04 09:00:12.795492,0x102,23340D1A5F004A00,90.12,normal
2026-04-04 09:00:12.828203,0x100,0E5806392E013DFF,36.73,normal
2026-04-04 09:00:12.857910,0x200,2EAC062034015A00,119.48,normal
2026-04-04 09:00:12.878753,0x100,0577090142006D01,13.99,normal
2026-04-04 09:00:12.884385,0x200,2EF0093C53005702,120.16,normal
2026-04-04 09:00:12.914181,0x200,35AF0F6F0C006A03,137.43,normal
2026-04-04 09:00:12.920222,0x201,04CC0C9B13003C05,12.28,normal
2026-04-04 09:00:12.943032,0x101,091405782D005006,23.24,normal
2026-04-04 09:00:12.978739,0x300,21230E880C014A06,84.83,normal
2026-04-04 09:00:13.020272,0x100,16400F8A5F016B07,56.96,normal
2026-04-04 09:00:13.041720,0x200,1C8C0C614C003D08,73.08,normal
2026-04-04 09:00:13.052486,0x200,0E890D7D43004D09,37.21,normal
2026-04-04 09:00:13.092952,0x201,1ECC06FE4E00490B,78.85,normal
2026-04-04 09:00:13.117722,0x100,2F140A5D5301690B,120.52,normal
2026-04-04 09:00:13.157821,0x301,0B980AB85E01580D,29.68,normal
2026-04-04 09:00:13.179721,0x200,156A038D1D01480D,54.82,normal
2026-04-04 09:00:13.188018,0x102,308D0A2A3F015610,124.29,normal
2026-04-04 09:00:13.210162,0x102,0B72062453004511,29.3,normal
2026-04-04 09:00:13.243827,0x201,23EE06A757004A11,91.98,normal
2026-04-04 09:00:13.284092,0x201,31EC02CD43006612,127.8,normal
2026-04-04 09:00:13.328815,0x102,2C83081D4B005214,113.95,normal
2026-04-04 09:00:13.370893,0x102,1EED0A140A014715,79.17,normal
2026-04-04 09:00:13.409521,0x102,158D0A7718005416,55.17,normal
2026-04-04 09:00:13.446754,0x300,038F0CD63A005315,9.11,normal
2026-04-04 09:00:13.476325,0x102,15CD098A2F005918,55.81,normal
2026-04-04 09:00:13.501365,0x102,2CBA0C3B4B004D19,114.5,normal
2026-04-04 09:00:13.538388,0x300,07CB03EA3A014A18,19.95,normal
2026-04-04 09:00:13.572955,0x101,24B805111900551A,94.0,normal
2026-04-04 09:00:13.615900,0x102,2FE405F36300671C,122.6,normal
2026-04-04 09:00:13.627535,0x201,02020FA32701671C,5.14,normal
2026-04-04 09:00:13.660085,0x102,15360CB852015F1E,54.3,normal
2026-04-04 09:00:13.683821,0x300,0BAD078D11015C1D,29.89,normal
2026-04-04 09:00:13.727701,0x101,0DA70E0B0E00671F,34.95,normal
2026-04-04 09:00:13.741757,0x102,3630084201005721,138.72,normal
2026-04-04 09:00:13.767249,0x201,16350BDC29004421,56.85,normal
2026-04-04 09:00:13.801881,0x201,088B04EA27016822,21.87,normal
2026-04-04 09:00:13.806989,0x101,1E5A033221014923,77.71,normal
2026-04-04 09:00:13.830391,0x100,1CF7063F47005823,74.15,normal
2026-04-04 09:00:13.839115,0x201,0AF005A54D014E25,28.0,normal
2026-04-04 09:00:13.875426,0x101,0A350D4532013D26,26.13,normal
2026-04-04 09:00:13.889438,0x201,3455043708016827,133.98,normal
2026-04-04 09:00:13.926338,0x300,237809EB44015627,90.8,normal
2026-04-04 09:00:13.957450,0x300,051B0AC41F003F28,13.07,normal
2026-04-04 09:00:14.000242,0x102,24EF037E54016D2B,94.55,normal
2026-04-04 09:00:14.011713,0x201,377704D70400612B,141.99,normal
2026-04-04 09:00:14.030902,0x200,2021041F1A01422B,82.25,normal
2026-04-04 09:00:14.040580,0x100,22E105BF2300462C,89.29,normal
2026-04-04 09:00:14.073256,0x200,21B30AA45E004F2D,86.27,normal
2026-04-04 09:00:14.111690,0x100,287605CB6301662E,103.58,normal
2026-04-04 09:00:14.139877,0x200,16150A084401622F,56.53,normal
2026-04-04 09:00:14.184806,0x102,035A08E73C014132,8.58,normal
2026-04-04 09:00:14.199597,0x101,27FA0DA212014432,102.34,normal
2026-04-04 09:00:14.206395,0x300,2338087404003D32,90.16,normal
2026-04-04 09:00:14.233742,0x101,20A206372B006A34,83.54,normal
2026-04-04 09:00:14.250254,0x200,03610EBE60016D34,8.65,normal
2026-04-04 09:00:14.284817,0x102,0C080E1752016037,30.8,normal
2026-04-04 09:00:14.298696,0x102,194F057F53015E38,64.79,normal
2026-04-04 09:00:14.329422,0x200,10E809E125013E37,43.28,normal
2026-04-04 09:00:14.365900,0x102,17F70D1B1801463A,61.35,normal
2026-04-04 09:00:14.394413,0x101,038303C34D014E3A,8.99,normal
2026-04-04 09:00:14.414622,0x102,2C93085C2001613C,114.11,normal
2026-04-04 09:00:14.457204,0x200,1AFA05774B00523B,69.07,normal
2026-04-04 09:00:14.478781,0x102,116009E40A00503E,44.48,normal
2026-04-04 09:00:14.488735,0x102,1E7506D55E003D3F,77.97,normal
2026-04-04 09:00:14.518594,0x102,011C08A819014140,2.84,normal
2026-04-04 09:00:14.532266,0x101,15F2074035013C40,56.18,normal
2026-04-04 09:00:14.543740,0x100,1E0F06F521005740,76.95,normal
2026-04-04 09:00:14.557613,0x100,337B082C0A014241,131.79,normal
2026-04-04 09:00:14.568475,0x301,1F5E0B8F3D016D43,80.3,normal
2026-04-04 09:00:14.577013,0x301,0A5C0E9B3E015144,26.52,normal
2026-04-04 09:00:14.597371,0x300,0793089464004E44,19.4,normal
2026-04-04 09:00:14.628322,0x301,02ED084E5D005846,7.49,normal
2026-04-04 09:00:14.661498,0x100,1D2B04D144005246,74.67,normal
2026-04-04 09:00:14.672697,0x101,2EB90EBA03005F48,119.61,normal
2026-04-04 09:00:14.717673,0x100,08CF046244013E48,22.55,normal
2026-04-04 09:00:14.746264,0x200,24C2093A24005E49,94.1,normal
2026-04-04 09:00:14.775036,0x101,1ECC0C8D59015D4B,78.84,normal
2026-04-04 09:00:14.798908,0x101,04B20F3B18013C4C,12.02,normal
2026-04-04 09:00:14.843373,0x101,2C90104511014A4D,114.08,normal
2026-04-04 09:00:14.865104,0x101,2BA903056001674E,111.77,normal
2026-04-04 09:00:14.876247,0x201,093F09235C01554F,23.67,normal
2026-04-04 09:00:14.894702,0x100,00A5072D1901694F,1.65,normal
2026-04-04 09:00:14.931593,0x301,051E0CE53B004851,13.1,normal
2026-04-04 09:00:14.958310,0x101,0F8104E839014552,39.69,normal
2026-04-04 09:00:14.982076,0x200,0803064E5D015552,20.51,normal
2026-04-04 09:00:15.019857,0x200,2C6005B648016753,113.6,normal
2026-04-04 09:00:15.049401,0x101,05710C8D3D003F55,13.93,normal
2026-04-04 09:00:15.064053,0x100,1E040F7810005A55,76.84,normal
2026-04-04 09:00:15.100687,0x201,13590F3A37015857,49.53,normal
2026-04-04 09:00:15.124603,0x200,0D210E6A62014057,33.61,normal
2026-04-04 09:00:15.162772,0x200,0F4E06924B004058,39.18,normal
2026-04-04 09:00:15.198748,0x200,06EC074508016159,17.72,normal
2026-04-04 09:00:15.215466,0x300,26B308DE4601495A,99.07,normal
2026-04-04 09:00:15.248824,0x300,04A60AB12000475B,11.9,normal
2026-04-04 09:00:15.269554,0x201,1DA4044639004B5D,75.88,normal
2026-04-04 09:00:15.280205,0x101,2F0402CB3C014E5E,120.36,normal
2026-04-04 09:00:15.316801,0x100,0DE207F717006D5E,35.54,normal
2026-04-04 09:00:15.350045,0x200,005006DB12015B5F,0.8,normal
2026-04-04 09:00:15.370234,0x300,26D508D12D006160,99.41,normal
2026-04-04 09:00:15.414250,0x102,23230C0A5C014863,89.95,normal
2026-04-04 09:00:15.454713,0x100,237603154F015A62,90.78,normal
2026-04-04 09:00:15.479534,0x200,097B0E4515014963,24.27,normal
2026-04-04 09:00:15.508445,0x102,0D5E04FC59004E66,34.23,normal
2026-04-04 09:00:15.531286,0x102,09F304B049005267,25.47,normal
2026-04-04 09:00:15.536937,0x301,296D0A1B49006767,106.05,normal
2026-04-04 09:00:15.578209,0x101,216903EE3D014968,85.53,normal
2026-04-04 09:00:15.592087,0x100,240E06DE4E016268,92.3,normal
2026-04-04 09:00:15.609738,0x101,18CF0CED3701696A,63.51,normal
2026-04-04 09:00:15.649731,0x300,2B2D08116100536A,110.53,normal
2026-04-04 09:00:15.656630,0x100,15580B321A00446B,54.64,normal
2026-04-04 09:00:15.699758,0x100,34770C634C005C6C,134.31,normal
2026-04-04 09:00:15.731799,0x101,235A08BC12006A6E,90.5,normal
2026-04-04 09:00:15.748871,0x101,26E40ADF4200526F,99.56,normal
2026-04-04 09:00:15.779168,0x100,24D30DD31B01496F,94.27,normal
2026-04-04 09:00:15.790656,0x101,121E0D8B2D004571,46.38,normal
2026-04-04 09:00:15.803376,0x200,080E0B4545016B71,20.62,normal
2026-04-04 09:00:15.825448,0x300,04FE0C3204006072,12.78,normal
2026-04-04 09:00:15.860889,0x201,038D03B54E004E74,9.09,normal
2026-04-04 09:00:15.878022,0x100,367803B206006574,139.44,normal
2026-04-04 09:00:15.908602,0x201,2C7B04C156004576,113.87,normal
2026-04-04 09:00:15.913635,0x200,161E0DC50C004576,56.62,normal
2026-04-04 09:00:15.931905,0x100,031D0D6F5C004B77,7.97,normal
2026-04-04 09:00:15.976194,0x301,073D037B48005A79,18.53,normal
2026-04-04 09:00:16.008820,0x100,0A500A2007015A79,26.4,normal
2026-04-04 09:00:16.053284,0x200,2C6C0A6163005D7A,113.72,normal
2026-04-04 09:00:16.059891,0x300,12850C460000557B,47.41,normal
2026-04-04 09:00:16.102371,0x101,1AE10E0711003E7D,68.81,normal
2026-04-04 09:00:16.110593,0x201,360104B40E014A7E,138.25,normal
2026-04-04 09:00:16.123394,0x100,1E44096246005C7E,77.48,normal
2026-04-04 09:00:16.143917,0x200,05E20A750F016A7F,15.06,normal
2026-04-04 09:00:16.179377,0x300,2E8D0CDF41016A80,119.17,normal
2026-04-04 09:00:16.201045,0x100,036C05A00B014081,8.76,normal
2026-04-04 09:00:16.220113,0x201,316A10113B014383,126.5,normal
2026-04-04 09:00:16.255029,0x101,00B60DEA1C004C84,1.82,normal
2026-04-04 09:00:16.270999,0x201,2F7F06AE46004285,121.59,normal
2026-04-04 09:00:16.308312,0x200,0C2D06C541005485,31.17,normal
2026-04-04 09:00:16.330886,0x100,1C5807BE0A014486,72.56,normal
2026-04-04 09:00:16.341188,0x301,0E77060D23014C88,37.03,normal
2026-04-04 09:00:16.382118,0x200,39730D7D1E004188,147.07,normal
2026-04-04 09:00:16.409367,0x101,2BDB0B1B5800538A,112.27,normal
2026-04-04 09:00:16.453221,0x200,10EF0FB331013D8A,43.35,normal
2026-04-04 09:00:16.490381,0x100,10E2067A39003E8B,43.22,normal
2026-04-04 09:00:16.498554,0x200,047C02EE30014C8C,11.48,normal
2026-04-04 09:00:16.512677,0x100,29C007726000438D,106.88,normal
2026-04-04 09:00:16.556065,0x200,281B0C2B47015F8E,102.67,normal
2026-04-04 09:00:16.593857,0x102,1D2B04AD20014191,74.67,normal
2026-04-04 09:00:16.625443,0x100,0F13042209004590,38.59,normal
2026-04-04 09:00:16.655992,0x200,1A51034109005191,67.37,normal
2026-04-04 09:00:16.675102,0x201,24300A3131005493,92.64,normal
2026-04-04 09:00:16.718753,0x201,1F100E8430003D94,79.52,normal
2026-04-04 09:00:16.761454,0x101,0DFF0EA264005F95,35.83,normal
2026-04-04 09:00:16.768348,0x100,0165092D3C003F95,3.57,normal
2026-04-04 09:00:16.810684,0x300,1BBA0D7A3E004A96,70.99,normal
2026-04-04 09:00:16.818243,0x201,065D040F08014B98,16.29,normal
2026-04-04 09:00:16.823741,0x102,26B404AC50015A9A,99.08,normal
2026-04-04 09:00:16.862616,0x102,2E6B0EDD3301479B,118.83,normal
2026-04-04 09:00:16.905382,0x101,016F03D318004E9B,3.67,normal
2026-04-04 09:00:16.924436,0x102,304C0DC31D01569D,123.64,normal
2026-04-04 09:00:16.943042,0x201,09DA055B0A01559D,25.22,normal
2026-04-04 09:00:16.974917,0x201,24DA0ECC4E004F9E,94.34,normal
2026-04-04 09:00:16.981232,0x100,021E030D2100549E,5.42,normal
2026-04-04 09:00:17.000485,0x200,1E0A0A7244005D9F,76.9,normal
2026-04-04 09:00:17.018207,0x101,20000E8B3C004BA1,81.92,normal
2026-04-04 09:00:17.036420,0x200,2877082D0D0052A1,103.59,normal
2026-04-04 09:00:17.077128,0x100,2EC402E6100055A2,119.72,normal
2026-04-04 09:00:17.099102,0x100,321009ED2D006BA3,128.16,normal
2026-04-04 09:00:17.115571,0x300,2ED70BD4380146A4,119.91,normal
2026-04-04 09:00:17.147981,0x200,3B0809E02C0049A5,151.12,normal
2026-04-04 09:00:17.158513,0x200,3CE20B9D020061A6,155.86,normal
2026-04-04 09:00:17.200590,0x100,060603C745005CA7,15.42,normal
2026-04-04 09:00:17.208343,0x201,20B7098A5B0067A9,83.75,normal
2026-04-04 09:00:17.245843,0x102,0DC40EB4330141AB,35.24,normal
2026-04-04 09:00:17.277197,0x100,1BF40A1805004AAA,71.56,normal
2026-04-04 09:00:17.291481,0x200,312D0C85050066AB,125.89,normal
2026-04-04 09:00:17.330911,0x101,240A043C280043AD,92.26,normal
2026-04-04 09:00:17.357058,0x100,300B0C315D0065AD,122.99,normal
2026-04-04 09:00:17.384559,0x200,3D8A08DC19013FAE,157.54,normal
2026-04-04 09:00:17.412036,0x101,11A108C1000159B0,45.13,normal
2026-04-04 09:00:17.427598,0x100,02360ECA240067B0,5.66,normal
2026-04-04 09:00:17.446065,0x200,2F490654210165B1,121.05,normal
2026-04-04 09:00:17.478740,0x200,0010032503006DB2,0.16,normal
2026-04-04 09:00:17.515031,0x300,2DD20327020063B3,117.3,normal
2026-04-04 09:00:17.538077,0x201,006B08041D0161B5,1.07,normal
2026-04-04 09:00:17.574798,0x200,12D409571F016CB5,48.2,normal
2026-04-04 09:00:17.597366,0x102,1E350922290057B8,77.33,normal
2026-04-04 09:00:17.619660,0x201,38D005195E0058B8,145.45,normal
2026-04-04 09:00:17.642346,0x201,34650F1738015EB9,134.13,normal
2026-04-04 09:00:17.677335,0x200,2EA20D8C150154B9,119.38,normal
2026-04-04 09:00:17.705866,0x100,2ECF09F83D0042BA,119.83,normal
2026-04-04 09:00:17.743520,0x201,2F650762270066BC,121.33,normal
2026-04-04 09:00:17.765081,0x200,000A0B1641015FBC,0.1,normal
2026-04-04 09:00:17.792765,0x102,2C4B0B17440049BF,113.39,normal
2026-04-04 09:00:17.836128,0x201,3DBF0614620069BF,158.07,normal
2026-04-04 09:00:17.871343,0x200,0AC303B1360162BF,27.55,normal
2026-04-04 09:00:17.897177,0x300,05920AE1260155C0,14.26,normal
2026-04-04 09:00:17.919470,0x100,086507E8540154C1,21.49,normal
2026-04-04 09:00:17.926419,0x100,19E502C810015FC2,66.29,normal
2026-04-04 09:00:17.963232,0x101,20620DD60F004BC4,82.9,normal
2026-04-04 09:00:18.003784,0x200,375E08D716004CC4,141.74,normal
2026-04-04 09:00:18.027622,0x102,368E04F00B0066C7,139.67,normal
2026-04-04 09:00:18.067170,0x200,158104C134004AC6,55.05,normal
2026-04-04 09:00:18.104134,0x102,32A209BA3E0055C9,129.62,normal
2026-04-04 09:00:18.137577,0x102,31770EE012006CCA,126.63,normal
2026-04-04 09:00:18.175064,0x300,18860A7754004BC9,62.78,normal
2026-04-04 09:00:18.210542,0x100,10CB0EE32D004CCA,42.99,normal
2026-04-04 09:00:18.231023,0x201,100B0CB14B003FCC,41.07,normal
2026-04-04 09:00:18.266652,0x201,191B0ACB480069CD,64.27,normal
2026-04-04 09:00:18.303681,0x102,1A7B0CEE4E004ACF,67.79,normal
2026-04-04 09:00:18.340836,0x101,2C14092708003ECF,112.84,normal
2026-04-04 09:00:18.385743,0x300,2CD506FC600051CF,114.77,normal
2026-04-04 09:00:18.402217,0x100,1B69103916006AD0,70.17,normal
2026-04-04 09:00:18.407377,0x100,0D7B0B1B140047D1,34.51,normal
2026-04-04 09:00:18.438619,0x101,21A202F159015AD3,86.1,normal
2026-04-04 09:00:18.471400,0x101,08BC0E3C20006CD4,22.36,normal
2026-04-04 09:00:18.501272,0x101,18A904C154005DD5,63.13,normal
2026-04-04 09:00:18.528699,0x300,22260F3D400045D5,87.42,normal
2026-04-04 09:00:18.537954,0x301,1E680D4F290059D7,77.85,normal
2026-04-04 09:00:18.545427,0x201,0D890654510156D8,34.66,normal
2026-04-04 09:00:18.561489,0x100,2C9E0BBB11003ED8,114.22,normal
2026-04-04 09:00:18.596725,0x101,154B0675180066DA,54.51,normal
2026-04-04 09:00:18.613618,0x101,10E90A1E14014BDB,43.29,normal
2026-04-04 09:00:18.621935,0x100,16CF0BF458013EDB,58.39,normal
2026-04-04 09:00:18.635442,0x300,2D320619440048DC,115.7,normal
2026-04-04 09:00:18.657235,0x101,07080FFD260058DE,18.0,normal
2026-04-04 09:00:18.676632,0x200,1284033D220163DE,47.4,normal
2026-04-04 09:00:18.716765,0x101,1F4106CE1C013EE0,80.01,normal
2026-04-04 09:00:18.751279,0x100,17480CAE310045E0,59.6,normal
2026-04-04 09:00:18.760061,0x101,34140B043E004FE2,133.32,normal
2026-04-04 09:00:18.766617,0x200,05C40D81360061E2,14.76,normal
2026-04-04 09:00:18.788561,0x101,02970958020051E4,6.63,normal
2026-04-04 09:00:18.828895,0x101,1F65103A45013FE5,80.37,normal
2026-04-04 09:00:18.840019,0x101,24A50DE12C0160E6,93.81,normal
2026-04-04 09:00:18.879723,0x201,3E040AA34C0166E7,158.76,normal
2026-04-04 09:00:18.918017,0x201,321D0DCF5E0153E8,128.29,normal
2026-04-04 09:00:18.948549,0x102,2E8B04C42B0164EA,119.15,normal
2026-04-04 09:00:18.985523,0x301,0CA40A70470061EA,32.36,normal
2026-04-04 09:00:19.027974,0x300,1D200BC23A0144EA,74.56,normal
